"","公司全名","更新日期","計算終止日","專利號","申請日","獲證日","PR","標題","專利摘要","主分支","公開發行","技術分類","股票代碼","產業別","收盤時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%","NA"
"659","台灣松下電器","2025-03-03","2025-02-15","TWI855766B","2023-07-07","2024-09-11",30,"家電互控系統","一種家電互控系統，適用於通訊連接於一伺服器及一網路路由器。伺服器儲存一指令設定資料，指令設定資料具有至少一家電控制指令。家電互控系統包含一第一家電裝置、一第二家電裝置及一用戶端裝置。第一家電裝置包括一操作按鍵。第二家電裝置通訊連接網路路由器及第一家電裝置。用戶端裝置通訊連接伺服器及/或網路路由器，並通訊連接第一家電裝置及第二家電裝置。其中，用戶端裝置能接收由伺服器傳送的指令設定資料。用戶端裝置能傳送一按鍵設定指令至第一家電裝置。若操作按鍵被觸發，第一家電裝置向第二家電裝置發出特定功能啟動指令，使第二家電裝置啟動一相應的裝置功能。","main","No","無線通信技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TW"
"660","台灣禾邦電子","2025-03-03","2025-02-15","TWI852336B","2023-02-15","2024-08-11",10,"可移動裝置及其共平面平板天線模組","本發明提供一種可移動裝置及其共平面平板天線模組。共平面平板天線模組包括天線承載結構、內圍繞狀輻射結構、外圍繞狀輻射結構、接地結構以及第一饋入結構。外圍繞狀輻射結構設置在天線承載結構的頂端上且圍繞內圍繞狀輻射結構。接地結構設置在天線承載結構的底端上。第一饋入結構貫穿天線承載結構，且第一饋入結構位於內圍繞狀輻射結構與外圍繞狀輻射結構之間。天線承載結構具有一第一貫穿孔，第一饋入結構的一部分內埋在天線承載結構的第一貫穿孔的內部，且第一饋入結構的另一部分裸露在天線承載結構的第一貫穿孔的外部。藉此，內圍繞狀輻射結構可以被配置以應用於一第一工作頻段，且外圍繞狀輻射結構可以被配置以應用於一第二工作頻段。","main","No","無線通信技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TW"
"661","台灣積體電路製造","2025-03-03","2025-02-15","TWI870066B","2023-10-17","2025-01-11",22,"積體電路裝置的製造方法及光學裝置","揭露了光學裝置及其製造方法。在實施例中，提供了光學裝置，其包含光學封裝體，具有第一表面及相對第一表面的第二表面。光學裝置包含雷射晶粒封裝體，具有第三表面及相對第三表面的第四表面。第一表面與第三表面共平面，而第二表面與第四表面共平面。光學裝置包含第一矽支撐件，附接至第二表面及第四表面兩者。光學裝置更包含中介物，附接至第一表面及第三表面兩者。中介物不含矽基板。","decline","Yes","顯示技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"662","台灣積體電路製造","2025-03-03","2025-02-15","TWI840901B","2022-07-28","2024-05-01",79,"積體電路裝置、記憶體陣列及對非揮發性記憶體胞元進行操作的方法","一種積體電路裝置包括：第一端子；第二端子；電阻式記憶體裝置，被配置成在第一狀態下具有第一電阻位準且在第二狀態下具有第二電阻位準；及開關裝置，包括控制端子及電流路徑。所述電阻式記憶體裝置與所述電流路徑串聯耦合於所述第一端子與所述第二端子之間，且所述開關裝置被配置成因應於所述控制端子處的第一電壓位準而將所述電流路徑控制成在第一程式化狀態下具有第一電導位準且在第二程式化狀態下具有第二電導位準。","main","Yes","記憶體解碼架構","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"663","台灣積體電路製造","2025-03-03","2025-02-15","TWI868622B","2023-03-17","2025-01-01",12,"半導體結構的形成方法","提供了用於製造半導體結構的方法。示例性方法包括在基板上方形成第一電晶體結構和第二電晶體結構，其中每個電晶體結構包括至少一片奈米片。該方法還包括在每個電晶體結構上方和每個奈米片周圍沉積金屬；在金屬上沉積塗層；在塗層上沉積遮罩；圖案化遮罩以定義圖案化遮罩，其中圖案化遮罩位於塗層遮蔽部分和第二電晶體結構的上方，並且其中圖案化遮罩不位於塗層的未遮蔽部分和第一電晶體結構上方。該方法進一步包括使用具有從30到60(mTorr)的製程壓力的乾式蝕刻製程蝕刻塗層的未遮蔽部分和第一電晶體結構上方的金屬。","branch","Yes","半導體結構與製造方法","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"664","台灣積體電路製造","2025-03-03","2025-02-15","TWI818851B","2023-01-09","2023-10-11",15,"影像感測器及其形成方法","本揭露的各實施例是關於一種具有高的全井容量（FWC）的堆疊CMOS影像感測器。第一積體電路（IC）晶片與第二IC晶片彼此堆疊。第一IC晶片包括第一半導體基底，第二IC晶片包括第二半導體基底。畫素感測器位於第一IC晶片及第二IC晶片中且跨設於此二者。畫素感測器在第一半導體基底處包括轉移電晶體及鄰接轉移電晶體的釘紮光電二極體，且在第二半導體基底處更包括多個附加電晶體（例如重置電晶體、源極隨耦器電晶體等）。第一半導體基底的基體與第二半導體基底的基體彼此電性隔離，且被配置成以不同的電壓（例如負電壓及接地）偏置。","main","Yes","影像處理技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"665","台灣積體電路製造","2025-03-03","2025-02-15","TWI847302B","2022-10-12","2024-07-01",38,"半導體裝置及量測溫度之方法","根據本發明的一些實施例，一種裝置包含串聯電連接之第一複數個金屬氧化物半導體場效電晶體。該第一複數個金屬氧化物半導體場效電晶體之各者包含：一第一閘極結構；一第一汲極/源極區，其在該第一閘極結構之一側上；及一第二汲極/源極區，其在該第一閘極結構之另一側上。該第一複數個金屬氧化物半導體場效電晶體之各者之該第一閘極結構經組態以接收一偏壓電壓以對該第一複數個金屬氧化物半導體場效電晶體加偏壓且提供通過該第一複數個金屬氧化物半導體場效電晶體之一溫度相依電阻以量測溫度。","decline","Yes","其他","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"666","台灣積體電路製造","2025-03-03","2025-02-15","TWI858673B","2023-04-25","2024-10-11",78,"半導體裝置及其測試方法","一種半導體裝置包含電晶體與複數個測試結構。此電晶體具有複數個層、閘極電極、源極電極、汲極電極、場板以及複數條導線。複數個測試結構分別具有第一金屬圖案與第二金屬圖案，並用以模擬閘極電極、源極電極、汲極電極之中至少一個，或是模擬複數條導線中的至少一條。","main","Yes","半導體製程技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"667","台灣積體電路製造","2025-03-03","2025-02-15","TWI856826B","2023-09-21","2024-09-21",83,"半導體裝置及其形成方法","一種半導體裝置包括第一介電層、位於第一介電層之上的蝕刻停止層、位於蝕刻停止層之上的第二介電層、位於第一介電層中的光學調變器結構及位於光學調變器結構上方且被包括於第二介電層中的調變加熱器結構，其中調變加熱器結構包括位於光學調變器結構正上方的加熱器環及與加熱器環耦合的加熱器接墊，其中加熱器接墊的厚度大於加熱器環的厚度。","decline","Yes","顯示技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"668","台灣積體電路製造","2025-03-03","2025-02-15","TWI818706B","2022-09-01","2023-10-11",34,"製造半導體裝置的方法","一種製造半導體裝置的方法，包括在下層上方形成第一型阻劑層。將第一型阻劑層圖案化，以形成一第一圖案其暴露下層的一部分。將第一圖案延伸到下層中，並且移除第一型阻劑層。在下層上方形成第二型阻劑層，其中第二型與第一型相反。將第二型阻劑層圖案化，以形成第二圖案其暴露下層的另一部分。將第二圖案延伸到下層中，並且移除第二型阻劑層。","main","Yes","半導體製程技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"669","台灣積體電路製造","2025-03-03","2025-02-15","TWI813232B","2022-03-29","2023-08-21",72,"記憶體電路、記憶體裝置以及其操作方法","在本案的一些態樣中，揭示了一種記憶體電路。在一些態樣中，記憶體電路包括：第一儲存元件，此第一儲存元件耦接到第一位元線；第一電晶體，此第一電晶體耦接在第一儲存元件與中心節點之間；第二儲存元件，此第二儲存元件耦接到第二位元線；第二電晶體，此第二電晶體耦接在第二儲存元件與中心節點之間；以及第三電晶體，此第三電晶體耦接在中心節點與參考節點之間。","main","Yes","記憶體解碼架構","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"670","台灣積體電路製造","2025-03-03","2025-02-15","TWI852414B","2023-03-20","2024-08-11",63,"半導體裝置及形成該半導體裝置的方法","一種半導體裝置具有晶格區，該晶格區包括在第一方向上延伸的主動區以及形成在其中的電晶體的元件。晶格區的電晶體被安排成用作掃描插入D正反器(SDFQ)。SDFQ包括在內部節點處串聯連接到D正反器(FF)的多工器。多工器的電晶體包括：用於選擇資料輸入訊號的資料電晶體，資料電晶體具有包括第一通道尺寸的第一通道配置；以及多工器的用於選擇掃描輸入訊號的掃描電晶體，掃描電晶體具有包括第二通道尺寸的第二通道配置。第二通道尺寸小於第一通道尺寸。","main","Yes","半導體製程技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"671","台灣積體電路製造","2025-03-03","2025-02-15","TWI851987B","2022-04-06","2024-08-11",73,"半導體封裝結構及其形成方法","一種半導體封裝結構包括通過核心基板形成的多個第一通孔結構。所述結構也包括嵌入核心基板中且位於第一通孔結構之間的中介層。中介層包括通過中介層基板形成的多個第二通孔結構。所述結構也包括形成在核心基板之上的第一重分佈層結構。所述結構也包括形成在核心基板之下的第二重分佈層結構。所述結構也包括形成在中介層的側壁與核心基板的側壁之間的第一密封層。","main","Yes","半導體製程技術","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"672","台灣積體電路製造","2025-03-03","2025-02-15","TWI854440B","2023-01-10","2024-09-01",24,"操作記憶體的方法","一種方法包括：跨記憶體單元施加第一電壓脈衝，其中記憶體單元包含選擇器，其中第一電壓脈衝將選擇器切換至導通狀態；在施加第一電壓脈衝之後，跨記憶體單元施加第二電壓脈衝，其中在施加第二電壓脈衝之前，選擇器具有第一電壓臨界，其中在施加第二電壓脈衝之後，選擇器具有小於第一電壓臨界的第二電壓臨界；以及在施加第二電壓脈衝之後，向記憶體單元施加第三電壓脈衝，其中第三電壓脈衝將選擇器切換為導通狀態；其中選擇器在第一電壓脈衝與第三電壓脈衝之間持續保持關閉狀態。","main","Yes","記憶體解碼架構","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
"673","台灣積體電路製造","2025-03-03","2025-02-15","TWI842085B","2022-09-08","2024-05-11",4,"半導體結構與其形成方法","在基底上方形成具有多個分立的介電模板結構的二維陣列。可在所述具有多個分立的介電模板結構之間的多個溝渠的多個下部部分中形成第一介電間隔件矩陣層。可在所述多個溝渠的多個上部部分中形成第二介電間隔件矩陣層。可在各所述具有多個分立的介電模板結構的體積內形成一對源極腔及汲極腔。可分別在每一源極腔及每一汲極腔中形成源極電極及汲極電極。可在形成所述具有多個分立的介電模板結構的二維陣列之前或之後形成多個閘極電極，以提供具有多個場效電晶體的二維陣列，所述具有多個場效電晶體的二維陣列可連接至記憶體元件或可含有記憶體元件。","branch","Yes","半導體結構與製造方法","2330","半導體","2025-02-27",0.19,35.92,10,38.95,48.11,58.19,512.2,552.6,1077.3,1040,641.4,33.48623,70.6,"TW"
