"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"148","日商鎧俠","TWI793911B","2021-12-10","2023-02-21",96,"半導體記憶裝置及半導體記憶裝置之製造方法","實施形態，係提供一種就算是在接點與柱相互作了接觸的情況時也能夠對於在接點處之短路不良作抑制的半導體記憶裝置及半導體記憶裝置之製造方法。        實施形態之半導體記憶裝置，係具備有：層積體，係使複數之第1導電層與複數之第1絕緣層1層1層地交互層積，並包含有使前述複數之第1導電層被加工為階梯狀之階梯部；和第1柱，係被配置在前述階梯部處，並於前述層積體之層積方向上延伸；和第2柱，係在從前述階梯部而朝向與前述層積方向相交叉之第1方向來作了分離的位置處，而於前述層積方向上在前述層積體內延伸，並且在與前述複數之第1導電層之至少一部分之間之交叉部處分別形成記憶體胞，前述第1柱，係具有：半導體層或第2導電層，係在前述層積方向上延伸，並成為前述第1柱之芯材；和第2絕緣層，係覆蓋前述半導體層或前述第2導電層之側壁，並成為前述第1柱之襯套(liner)層。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","日商鎧俠","TWI836517B","2022-07-19","2024-03-21",96,"半導體裝置","本發明提供一種能夠減少施加至電極端子的應力的影響的半導體裝置。實施方式的半導體裝置包括：印刷配線基板；半導體晶片，安裝於所述印刷配線基板的第一面上；密封樹脂，將所述半導體晶片密封於所述印刷配線基板的所述第一面上；電極焊墊，設置於所述印刷配線基板的與所述第一面為相反側的第二面；電極端子，與所述電極焊墊連接，且自所述第二面突出；以及金屬層，自與所述印刷配線基板的所述第一面垂直的方向即第一方向觀察時，跨越第一邊界線部而設置於所述電極焊墊的所述電極端子側或與所述電極端子為相反側的面，所述第一邊界線部為將所述電極焊墊與所述電極端子的接合面的外周設為第一邊界線且將所述半導體晶片的外周設為第二邊界線時所述第一邊界線中的朝向接近所述第二邊界線之側的第一邊界線的一部分。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","日商雅馬哈智能機器控股","TWI802991B","2021-09-13","2023-05-21",96,"超音波振動式不良檢測裝置及線材不良檢測系統","本發明提供一種超音波振動式不良檢測裝置及線材不良檢測系統，檢測半導體裝置(10)的不良的超音波振動式不良檢測裝置(100)包括：超音波振子(42)；高頻電源(40)；相機(45)；以及控制部(50)，調整自高頻電源(40)對超音波振子(42)供給的高頻電力的頻率，並且進行半導體裝置(10)的不良的檢測，控制部(50)一方面使自高頻電源(40)對超音波振子(42)供給的高頻電力的頻率變化，一方面利用相機(45)來拍攝半導體裝置(10)的圖像，並基於所拍攝的圖像來進行半導體裝置(10)的不良的檢測。","Y2024","main","No","超音波清洗技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","晶呈科技","TWI824591B","2022-06-29","2023-12-01",96,"LED電路基板結構、LED測試封裝方法及LED畫素封裝體","一種LED電路基板結構包含第一色LED、第二色LED、第三色LED、載板、第一測試線、第一連接線、第二測試線以及第二連接線。各第一測試線位於載板且電性並聯位於同一畫素正面圖案區的二第一色LED。第一連接線電性連接相鄰之二畫素正面圖案區的二第一測試線。各第二測試線位於載板且電性並聯位於同一畫素正面圖案區的二第二色LED。第二連接線電性連接相鄰之二畫素正面圖案區的二第二測試線。藉此，可以在切割封裝前即測試LED，並能找出失效之LED。","Y2024","main","Yes","其他","4768","化學工業","2024-07-26",0.26,20.61,10,-0.26,-2.03,-26.07,247.3,224.7,251.6,228,239.1
"152","神盾","TWI798834B","2021-09-16","2023-04-11",96,"光感測陣列模組與光收發裝置","一種光感測陣列模組，包括一光感測陣列基板、一透鏡陣列及一遮光層。光感測陣列基板包括排成陣列的多個像素。透鏡陣列配置於光感測陣列基板的上方，且包括分別配置於這些像素上方的多個微透鏡。遮光層配置於光感測陣列基板與透鏡陣列之間，且包括多個通光開口。這些通光開口分別配置於這些微透鏡與這些像素之間，其中入射透鏡陣列的入射角至少在14度以內的光會通過這些通光開口傳遞至這些像素，而不會被遮光層遮擋。一種光收發裝置亦被提出。","Y2024","main","Yes","其他","6462","半導體","2024-07-26",0.13,13.41,10,9.32,30.15,18.3,285.2,239.6,282.2,289.5,266.3
"153","美商應用材料","TWI802043B","2021-10-14","2023-05-11",96,"用於顆粒控制的腔室配置和程序","示例性處理方法可包括以下步驟：在一半導體處理腔室的一遠端區域中形成一清潔前驅物的一電漿。該方法可包括以下步驟：流動該清潔前驅物的電漿流出物進入該半導體處理腔室的一處理區域。該方法可包括以下步驟：將一基板支撐件與該等電漿流出物接觸持續一第一週期時間。該方法可包括以下步驟：從一第一位置降低該基板支撐件至一第二位置，同時繼續流動該清潔前驅物的電漿流出物。該方法可包括以下步驟：清潔該半導體處理腔室的該處理區域持續一第二週期時間。","Y2024","main","No","超音波清洗技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","美商應用材料","TWI826918B","2022-02-07","2023-12-21",96,"功率元件中之梯度摻雜","形成半導體結構的多個示範性方法可包括在半導體基板上形成摻雜矽層。可以在距該半導體基板增加的距離處增加摻雜層級。該等方法可包括蝕刻該摻雜矽層，以界定延伸至該半導體基板的溝槽。該摻雜矽層可界定該溝槽的傾斜側壁。該溝槽可特色在於大於或約30μm的深度。該等方法可包括用第一氧化物材料加襯該溝槽。該等方法可包括在該溝槽內沉積第二氧化物材料。該等方法可包括形成接觸件以產生功率元件。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","美商應用材料","TWI843061B","2022-03-02","2024-05-21",96,"具有提高的紅光量子效率之銦-鎵-氮化物發光二極體","形成半導體結構的範例處理方法可包括在半導體基板上形成成核層。此方法可進一步包括在成核層上形成第一、第二、及第三含鎵及氮區。第一含鎵及氮區可被多孔化，但不多孔化第二與第三含鎵及氮區。此方法仍可進一步包括在多孔化第一含鎵及氮區上形成第一主動區，及在未多孔化第二含鎵及氮區上形成第二主動區。此方法可又再包括在未多孔化第三含鎵及氮區上形成第三主動區。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","美商萬國商業機器公司","TWI823283B","2022-03-07","2023-11-21",96,"在作業系統中整合並增加解集記憶體之性能","可識別及監視本端記憶體及解集記憶體以用於在一運算系統中整合解集記憶體。可根據一組動態遷移準則在該本端記憶體與解集記憶體之間遷移候選資料，以最佳化解集記憶體及遷移資料之分配。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","美商萬國商業機器公司","TWI824911B","2023-01-04","2023-12-01",96,"相關於雲端安全性及合規性中心中具有智慧型收集器之行動邊緣之電腦實施方法、安全性邊緣系統及電腦程式產品","本發明揭示一種用於將行動用戶端裝置自邊緣運算內之一個位置動態轉變至另一位置的方法。該方法包括擷取近邊緣及遠邊緣之位置及收集一或多個安全性合規性中心(SCC)規則。該方法包括識別來自一或多個用戶端裝置之邊緣存取及判定與該邊緣存取相關聯之行動性型樣。該方法包括基於該等行動性型樣判定邊緣推薦及應用該邊緣推薦。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","聯發科技","TWI787022B","2021-12-29","2022-12-11",96,"半導體結構","本發明公開一種半導體結構，包括：半導體基板；以及邏輯單元，具有邏輯功能，包括：複數個第一電晶體，該複數個第一電晶體中的每個包括第一閘電極；第二電晶體，包括第二閘電極；第三電晶體，位於該有源區，包括第三閘電極；以及第一隔離結構和第二隔離結構，其中該第一隔離結構、該第二隔離結構與該第一閘電極在該第一方向上具有第一長度，該第二閘電極與該第三閘電極在該第一方向上具有第二長度，且該第二長度短於該第一長度。","Y2024","main","Yes","半導體結構","2454","半導體","2024-07-26",0.68,12.75,7,39.53,52.25,123.96,857.2,927.4,1294.5,1245,972.7
"159","聯發科技","TWI810875B","2022-03-30","2023-08-01",96,"半導體封裝","本發明公開一種半導體封裝，包括：半導體晶片，包括第一晶片焊盤和第二晶片焊盤；以及重分佈層結構，部分覆蓋該半導體晶片，其中該重分佈層結構包括：重分佈層跡線，具有第一端子和第二端子，其中該重分佈層跡線的該第一端子電耦接至該第一晶片焊盤，該重分佈層跡線的該第二端子電耦接至該第二晶片焊盤。","Y2024","main","Yes","半導體結構","2454","半導體","2024-07-26",0.68,12.75,7,39.53,52.25,123.96,857.2,927.4,1294.5,1245,972.7
"160","聯發科技","TWI835614B","2023-03-30","2024-03-11",96,"控制器積體電路、主機裝置及其存儲裝置的控制方法","提供了一種控制器積體電路(IC)、主機裝置及其存儲裝置的控制方法。該控制器IC安裝在主機裝置中以控制用於主機裝置的存儲裝置，控制器IC包括多個第一佇列、第一佇列通知寄存器以及第一佇列輔助通知寄存器。多個第一佇列中的各個第一佇列對被用於與存儲裝置進行交互的第一佇列條目進行排隊。第一佇列通知寄存器存儲第一佇列通知資訊，用於指示多個第一佇列中的任何第一佇列是否發送任何第一中斷。第一佇列輔助通知寄存器存儲第一佇列輔助通知資訊，用於指示多個第一佇列中的哪個或哪些第一佇列是已經發送了任何第一中斷的所述任何第一佇列。","Y2024","main","Yes","記憶體架構","2454","半導體","2024-07-26",0.68,12.75,7,39.53,52.25,123.96,857.2,927.4,1294.5,1245,972.7
"161","聯詠科技","TWI820658B","2022-03-31","2023-11-01",96,"同步方法及其控制器","一主動筆與一第一觸控裝置之間的一種同步方法包括判斷主動筆是否接近第一觸控裝置；在第一觸控裝置接收主動筆的一回應信號後，啟始一時點配置流程；以及在時點配置流程完成後啟始一時點校正流程。","Y2024","main","Yes","其他","3034","半導體","2024-07-26",0.65,-16.31,7,1.59,-0.41,-9.14,495,513.6,560.6,544,515.6
"162","胡迪群","TWI802167B","2021-12-23","2023-05-11",96,"半導體封裝結構及其製作方法","一種半導體封裝結構，包括一第一薄膜重佈層、多個第一連接件、一第二薄膜重佈層、多個第二連接件、一填充膠層、一晶片以及多個銲球。第一連接件配置於第一薄膜重佈層的第一表面上。第二連接件配置於第二薄膜重佈層的第三表面上。第二連接件分別連接第一連接件，而使第二薄膜重佈層接合於第一薄膜重佈層上。填充膠層填充於第一薄膜重佈層與第二薄膜重佈層之間，且包覆第一連接件與第二連接件。晶片配置於第一薄膜重佈層的第二表面上。銲球配置於第二薄膜重佈層的第四表面上。","Y2024","branch","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","致伸科技","TWI835192B","2022-07-07","2024-03-11",96,"多媒體內容編輯控制器與應用於其中之控制方法","本案為一種多媒體內容編輯控制器，包括：一微控器，用以輸入由一外部電腦主機所提供之複數編輯功能選項；一資料儲存裝置，用以儲存該些編輯功能選項；一屏幕顯示器，用以呈現該些編輯功能選項；以及一功能選擇裝置，電連接於該微控器，該功能選擇裝置因應一使用者之至少一功能選擇操作，以使該微控器自該些編輯功能選項中選擇輸出其中至少一者，與使該微控器產生一人機互動控制信號；其中，該微控器自該些編輯功能選項中所選擇輸出之任一編輯功能選項係用以輸出至該外部電腦主機，而該人機互動控制信號用以輸出至該屏幕顯示器與一LED顯示模組中之至少一者。本案亦提供一種多媒體內容編輯控制方法。","Y2024","main","Yes","其他","4915","電子零組件","2024-07-26",0.72,-4.71,1,-7.01,-0.72,2.74,83.7,74.9,91.2,91,81.7
