資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI899990B,2024-05-08,積體電路結構及其製造方法,55,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI904661B,2024-05-08,半導體裝置及其形成方法,8,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI898582B,2024-05-08,半導體裝置結構及其形成方法,3,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202517068A,2024-05-08,積體電路結構及其製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI905742B,2024-05-08,半導體裝置結構及其製造方法,13,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學元件與光通訊,美商科磊,TW202511863A,2024-05-08,用於微影照明光束成型之動態自由形式光學元件,,,,,,,,,,,,
2026-01-15,main,半導體設備,南韓商奧樂斯科技,TW202449524A,2024-05-07,套刻測量裝置和套刻測量方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,南韓商奧樂斯科技,TWI904656B,2024-05-07,套刻測量裝置和套刻測量方法,6,,,,,,,,,,,
2026-01-15,decline,平面顯示器,大陸商集創北方(珠海)科技,TW202548724A,2024-05-07,用於改善關機閃屏的電子電路、電子晶片、液晶顯示器及資訊處理裝置,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,大陸商集創北方(珠海)科技,TWI906859B,2024-05-07,用於改善關機閃屏的電子電路、電子晶片、液晶顯示器及資訊處理裝置,32,,,,,,,,,,,
2026-01-15,main,印刷電路板,日商佳能,TW202516284A,2024-05-07,基板處理設備、基板處理方法及物品製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,美商科磊,TW202522122A,2024-05-07,用於晶粒至晶圓疊對計量之疊對計量目標,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI898579B,2024-05-06,半導體裝置及其製造方法,26,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體設備,日商牛尾電機,TW202449523A,2024-05-06,基板處理方法及改質單元,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI886938B,2024-05-06,半導體裝置、記憶體系統及其操作方法,60,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202544809A,2024-05-06,記憶體裝置及其操作方法,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202533236A,2024-05-06,半導體裝置、記憶體系統及其操作方法,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI879549B,2024-05-06,記憶體裝置及其操作方法,60,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,半導體結構與製程,華邦電子,TW202545342A,2024-05-06,記憶體裝置及其製造方法,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202509650A,2024-05-03,用於形成保護層的組成物及製造半導體裝置的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202529550A,2024-05-03,具有閘極隔離層的半導體結構及其製造方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,美商安托梅拉公司,TWI901108B,2024-05-03,包含局部絕緣體上半導體（ＳＯＩ）區之半導體元件及相關方法,71,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商應用材料,TW202533689A,2024-05-03,互補場效電晶體元件中之接觸整合,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202544811A,2024-05-02,記憶體裝置及其操作方法,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI885885B,2024-05-02,記憶體裝置及其操作方法,58,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,晶圓封裝與測試,美商高通公司,TW202501409A,2024-05-01,具有可調節金屬層厚度以匹配超音波頻率的超音波感測器,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202445267A,2024-04-30,形成半導體裝置的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,印刷電路板,南韓商三星SDI,TW202514264A,2024-04-29,形成圖案的方法,,,,,,,,,,,,
2026-01-15,main,印刷電路板,南韓商三星SDI,TWI909425B,2024-04-29,形成圖案的方法,7,,,,,,,,,,,
2026-01-15,decline,平面顯示器,昇佳電子,TW202443549A,2024-04-29,具有光感測器之顯示系統及其控制方法,,6732,2026-02-04,0.56,9.53,4,-19.76,-42.34,-110.3,176.5,209.7,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI888113B,2024-04-26,半導體裝置及其製造方法,2,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202517067A,2024-04-26,積體電路結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI904649B,2024-04-26,積體電路結構及其形成方法,18,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,新加坡商艾科半導體,TWI889312B,2024-04-26,半導體元件,17,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商高通公司,TW202501470A,2024-04-26,具有低功耗電荷共用淺休眠模式的電路,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,華邦電子,TW202542897A,2024-04-26,積體電路結構,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,華邦電子,TWI885873B,2024-04-26,積體電路結構,80,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI891337B,2024-04-25,半導體裝置及其製造方法,63,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202515354A,2024-04-25,半導體裝置和製造半導體裝置的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,日商佳能安內華,TW202519029A,2024-04-25,半導體元件之製造方法及半導體元件,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商佳能安內華,TWI910617B,2024-04-25,半導體元件之製造方法及半導體元件,14,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,玉山商業銀行,TW202542855A,2024-04-25,基於非同步架構的自動化文件辨識系統及方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,荷蘭商ASML荷蘭公司,TW202509678A,2024-04-25,基板支撐件,,,,,,,,,,,,
2026-01-15,decline,AI與自然語言處理,龍華科技大學,TW202542781A,2024-04-25,應用大型語言模型以加速　PLCopen　程式開發的系統及方法,,,,,,,,,,,,
2026-01-15,decline,電機機械,三顧,TW202526710A,2024-04-24,製程參數計算方法,,3224,2026-02-04,0.26,13.42,5,-5.56,-13.64,-38.3,45.15,49.4,
2026-01-15,decline,電機機械,三顧,TWI896096B,2024-04-24,製程參數計算方法,1,3224,2026-02-04,0.26,13.42,5,-5.56,-13.64,-38.3,45.15,49.4,
2026-01-15,main,發光半導體,光鋐科技,TW202543462A,2024-04-24,發光二極體及其製造方法,,4956,2026-02-04,0.63,-8.94,4,2.52,-76.98,-1359.67,24.25,22.9,
2026-01-15,main,半導體結構與製程,南韓商愛思開海力士,TW202515369A,2024-04-24,半導體裝置和製造半導體裝置的方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,西班牙商艾戴德有限責任公司,TWI909415B,2024-04-24,垂直場效應裝置及其製造方法,78,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商AGC,TW202509624A,2024-04-23,反射型遮罩基底、反射型遮罩基底之製造方法、及反射型遮罩之製造方法,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,瑞昱半導體,TWI898558B,2024-04-23,以分割視窗顯示投放內容的方法與電路系統,42,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,decline,平面顯示器,瑞昱半導體,TW202536847A,2024-04-23,以分割視窗顯示投放內容的方法與電路系統,,2379,2026-02-04,0.46,-3.95,4,-4.1,-7.24,-20.29,476,486.2,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202542911A,2024-04-22,快閃記憶體控制器及快閃記憶體的存取方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI880719B,2024-04-22,快閃記憶體控制器及快閃記憶體的存取方法,3,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202535170A,2024-04-19,半導體裝置及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI888105B,2024-04-19,快閃記憶體控制器及快閃記憶體的存取方法,1,,,,,,,,,,,
2026-01-15,decline,語音辨識與自動生成,新加坡商鴻運科,TW202540907A,2024-04-19,智慧交互方法、設備及電腦可讀存儲介質,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI875577B,2024-04-19,記憶體裝置的讀取操作之控制方法,27,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202542910A,2024-04-19,記憶體裝置的讀取操作之控制方法,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,電腦視覺與影像處理,遠傳電信,TWM663061U,2024-04-19,使用人工智慧的影片推薦系統,,4904,2026-02-04,0.44,13.5,6,6.69,1.58,5.23,90,84.1,
2026-01-15,main,半導體結構與製程,南亞科技,TWI892592B,2024-04-18,具有電容器陣列的半導體裝置及其形成方法,95,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,半導體結構與製程,南亞科技,TW202519055A,2024-04-18,具有電容器陣列的半導體裝置及其形成方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TW202542903A,2024-04-18,控制裝置、控制方法以及記憶體系統,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TWI909406B,2024-04-18,記憶體裝置的區塊定址方法與記憶體裝置,82,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TW202542915A,2024-04-18,記憶體裝置的區塊定址方法與記憶體裝置,,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,記憶體與儲存裝置,華邦電子,TWI885864B,2024-04-18,控制裝置、控制方法以及記憶體系統,54,2344,2026-02-04,0.27,53.33,9,2.15,62.74,1259.78,108.5,86.2,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI899944B,2024-04-16,半導體裝置及其形成方法,60,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202447630A,2024-04-16,快閃記憶體裝置、快閃記憶體裝置的方法以及快閃記憶體控制器,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI908031B,2024-04-16,快閃記憶體裝置、快閃記憶體裝置的操作方法以及快閃記憶體控制器,21,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,聯華電子,TW202543402A,2024-04-16,半導體元件及其製作方法,,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,main,半導體結構與製程,聯華電子,TW202543400A,2024-04-16,溝槽電容器及其製作方法,,2303,2026-02-04,0.77,1.66,7,-2.25,-13.73,-21.15,61.8,52.3,
2026-01-15,main,半導體結構與製程,鴻揚半導體,TW202543403A,2024-04-16,半導體裝置與其製造方法,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TW202519978A,2024-04-15,光阻溶液及圖案化光阻層的製備方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TWI880713B,2024-04-15,光阻溶液及圖案化光阻層的製備方法,52,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,電腦視覺與影像處理,和碩聯合科技,TWI866839B,2024-04-15,影像處理方法以及影像處理裝置,40,4938,2026-02-04,1.39,-2.49,1,-12.36,-9.45,-11.6,69.6,76.8,
2026-01-15,decline,電腦視覺與影像處理,和碩聯合科技,TW202542849A,2024-04-15,影像處理方法以及影像處理裝置,,4938,2026-02-04,1.39,-2.49,1,-12.36,-9.45,-11.6,69.6,76.8,
2026-01-15,main,半導體結構與製程,大陸商矽力杰半導體技術(杭州),TWI897348B,2024-04-15,電容器,86,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,宏達國際電子,TWI869263B,2024-04-15,通訊系統和通訊方法,72,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,decline,電腦視覺與影像處理,宏達國際電子,TW202543274A,2024-04-15,通訊系統和通訊方法,,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,main,半導體設備,荷蘭商ASML荷蘭公司,TW202509674A,2024-04-15,曝光設備及度量衡量測系統,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202517066A,2024-04-12,半導體裝置及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI902217B,2024-04-12,半導體裝置及其形成方法,4,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TW202449513A,2024-04-12,微影的方法及用於電子束微影或極紫外線微影的光阻劑,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202515335A,2024-04-12,用於半導體裝置的介電鰭片結構,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,邊緣運算,宏達國際電子,TWI862443B,2024-04-12,資料對齊方法、多裝置系統及非暫態電腦可讀取儲存媒體,82,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,main,邊緣運算,宏達國際電子,TW202443493A,2024-04-12,資料對齊方法、多裝置系統及非暫態電腦可讀取儲存媒體,,2498,2026-02-04,2.91,-26.22,10,-7.43,-20.17,24.5,45.8,47,
2026-01-15,main,記憶體與儲存裝置,信驊科技,TW202540957A,2024-04-10,繪圖處理系統中的紋理預取裝置及其方法,,5274,2026-02-04,0.14,18.37,10,17.3,26.39,29.43,9640,6475,
2026-01-15,main,記憶體與儲存裝置,信驊科技,TWI869259B,2024-04-10,繪圖處理系統中的紋理預取裝置及其方法,76,5274,2026-02-04,0.14,18.37,10,17.3,26.39,29.43,9640,6475,
2026-01-15,decline,數據分析與軟體工具,大陸商中國銀聯,TW202507572A,2024-04-10,構建對比矩陣的方法和系統以及層次分析方法和系統,,,,,,,,,,,,
2026-01-15,decline,數據分析與軟體工具,大陸商中國銀聯,TWI894907B,2024-04-10,用於訓練矩陣生成器的方法、系統和電腦可讀儲存媒體、用於構建對比矩陣的方法、系統和電腦可讀儲存媒體以及層次分析方法、層次分,72,,,,,,,,,,,
2026-01-15,decline,電子產品檢測,王維謙,TW202445523A,2024-04-10,手勢檢測裝置及方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,鴻海精密工業,TWI875564B,2024-04-10,半導體結構及其形成方法,2,2317,2026-02-04,0.84,31.77,1,11.02,13.97,28.78,219,182.7,
2026-01-15,main,半導體結構與製程,鴻海精密工業,TWI902213B,2024-04-10,半導體結構及其形成方法,28,2317,2026-02-04,0.84,31.77,1,11.02,13.97,28.78,219,182.7,
2026-01-15,main,半導體結構與製程,鴻海精密工業,TW202541629A,2024-04-10,半導體結構及其形成方法,,2317,2026-02-04,0.84,31.77,1,11.02,13.97,28.78,219,182.7,
2026-01-15,main,半導體結構與製程,鴻海精密工業,TW202541635A,2024-04-10,半導體結構及其形成方法,,2317,2026-02-04,0.84,31.77,1,11.02,13.97,28.78,219,182.7,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202515329A,2024-04-09,半導體裝置及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI892570B,2024-04-09,半導體裝置及其形成方法,16,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,國立陽明交通大學,TW202541634A,2024-04-09,P型氮化鎵半導體裝置及其製作方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,國立陽明交通大學,TWI894905B,2024-04-09,P型氮化鎵半導體裝置及其製作方法,14,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TW202449777A,2024-04-09,動態隨機存取記憶體（ＤＲＡＭ）記憶體裝置中系統後設模式操作的秩交錯,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202525044A,2024-04-08,半導體裝置結構及其形成方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI906817B,2024-04-08,半導體裝置結構及其形成方法,50,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學元件與光通訊,日商SK電子,TW202441281A,2024-04-08,光罩的製造方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商SK電子,TWI884758B,2024-04-08,光罩的製造方法,39,,,,,,,,,,,
2026-01-15,main,半導體設備,德國商布魯克斯自動化有限責任公司,TW202509633A,2024-04-03,用於存放極紫外光光罩盒組件的倉儲隔間,,,,,,,,,,,,
2026-01-15,decline,電機機械,沐東,TWM659220U,2024-04-03,改良式機車行車記錄設備,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TW202501141A,2024-04-02,反射型空白光罩、及反射型光罩的製造方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,韓商愛思開海力士,TW202516528A,2024-04-02,包括錯誤校正電路的記憶體,,,,,,,,,,,,
