"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"183","仁寶電腦工業","2024-11-18","TWI822245B","2022-08-12","2023-11-11",50,"可攜式電子裝置","一種可攜式電子裝置，其包括第一機體、第二機體及旋轉機構。第二機體透過旋轉機構樞接於第一機體。第一機體具有操作面。第二機體具有顯示面及相對於顯示面的背面，且背面面對於操作面。旋轉機構包括固設於第一傘齒輪及第二傘齒輪。第一傘齒輪固設於第一機體。第二傘齒輪耦接於第二機體，且嚙接於第一傘齒輪。當第二機體繞第一軸向相對於第一機體旋轉時，第二傘齒輪繞第一軸向旋轉並被第一傘齒輪帶動。被第一傘齒輪帶動的第二傘齒輪繞垂直於第一軸向的第二軸向旋轉，並帶動第二機體繞第二軸向相對於第一機體旋轉，使得背面遠離於操作面。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"184","仁寶電腦工業","2024-11-18","TWI812282B","2022-06-15","2023-08-11",96,"具有自適應調整性能的書寫裝置","一種具有自適應調整性能的書寫裝置，包括筆身、筆頭、筆芯以及影像感測器。筆頭與筆身彼此同軸地樞接在一起且沿軸可相對移動，筆頭包括書寫部以及影像擷取部，筆頭的重心位於影像擷取部且偏心於軸。筆芯設置於書寫部。影像感測器設置於影像擷取部。在第一狀態時，筆頭局部移離筆身且相對於筆身呈自由樞轉，而使影像擷取部在重力方向上位於書寫部下方。在第二狀態時，筆頭適於受外力移向且卡合於筆身。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"185","仁寶電腦工業","2024-11-18","TWI812282B","2022-06-15","2023-08-11",96,"具有自適應調整性能的書寫裝置","一種具有自適應調整性能的書寫裝置，包括筆身、筆頭、筆芯以及影像感測器。筆頭與筆身彼此同軸地樞接在一起且沿軸可相對移動，筆頭包括書寫部以及影像擷取部，筆頭的重心位於影像擷取部且偏心於軸。筆芯設置於書寫部。影像感測器設置於影像擷取部。在第一狀態時，筆頭局部移離筆身且相對於筆身呈自由樞轉，而使影像擷取部在重力方向上位於書寫部下方。在第二狀態時，筆頭適於受外力移向且卡合於筆身。","Y2024","main","Yes","影像處理技術","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"186","仁寶電腦工業","2024-11-18","TWI822120B","2022-06-16","2023-11-11",60,"電子裝置","本發明的電子裝置，包括一第一機體、一第二機體、至少一鉸鏈、一第一蓋板、一第二蓋板以及至少兩連動組件。至少一鉸鏈樞接於第一機體與第二機體。第一蓋板可活動地配置於第一機體。第二蓋板可活動地配置於第二機體。至少兩連動組件分別配置於第一機體與第二機體且連接至少一鉸鏈，至少兩連動組件分別連接第一蓋板與第二蓋板。當第一機體及第二機體相對展開至一第一角度時，至少一鉸鏈同時驅動至少兩連動組件，以帶動第一蓋板與第二蓋板分別突出於第一機體及第二機體。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"187","仁寶電腦工業","2024-11-18","TWI822120B","2022-06-16","2023-11-11",60,"電子裝置","本發明的電子裝置，包括一第一機體、一第二機體、至少一鉸鏈、一第一蓋板、一第二蓋板以及至少兩連動組件。至少一鉸鏈樞接於第一機體與第二機體。第一蓋板可活動地配置於第一機體。第二蓋板可活動地配置於第二機體。至少兩連動組件分別配置於第一機體與第二機體且連接至少一鉸鏈，至少兩連動組件分別連接第一蓋板與第二蓋板。當第一機體及第二機體相對展開至一第一角度時，至少一鉸鏈同時驅動至少兩連動組件，以帶動第一蓋板與第二蓋板分別突出於第一機體及第二機體。","Y2024","main","Yes","自動化控制系統","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"188","仁寶電腦工業","2024-11-18","TWI831235B","2022-06-06","2024-02-01",47,"動態影像之處理方法、電子裝置及其連接之終端裝置","本發明係提供一種動態影像之處理方法，其由一電子裝置通訊連結一攝影裝置且讀取一可執行碼所執行，以人工智能辨識一預設對象，並對該預設對象進行動態影像之處理，包括預設對象辨識、影像篩選，以及影片串接之步驟，其中的影像篩選步驟設定一篩選條件，包括偵測預設對象在初始影像中之一動作變異量(Movement Variable)且符合一閾值(Threshold)時選定為一截取時點，由影片串接步驟在初始影像中依截取時點選取一候選影片(Video Clip)，並集合一個以上的候選影片而產生一串接影片。本發明也提供一種處理動態影像之電子裝置，以及一種終端裝置。","Y2024","main","Yes","影像處理技術","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"189","仁寶電腦工業","2024-11-18","TWI826189B","2022-12-16","2023-12-11",25,"具六自由度之控制器追蹤系統及方法","本案提供一種具六自由度之控制器追蹤系統及方法，控制器追蹤系統包含控制器、影像感測器、管理單元及處理單元。控制器之測量單元架構於測量控制器之三自由度的旋轉量。影像感測器持續擷取包含控制器在內的影像。管理單元電連接於控制器及影像感測器，以接收旋轉量及影像。處理單元電連接於管理單元以接收影像，並基於機器學習推得控制器於影像中的三維座標，進而通過複數個影像中的複數個三維座標獲取控制器之三自由度的移動量。管理單元接收處理單元所獲取的移動量，並根據旋轉量及移動量獲得控制器之六自由度的位置變化資訊。","Y2024","main","Yes","影像處理技術","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"190","仁寶電腦工業","2024-11-18","TWI837866B","2022-10-06","2024-04-01",79,"電子裝置","一種電子裝置，包括第一機體、第二機體、連接機體及腳架。第二機體具有相對的第一面及第二面。連接機體具有第一端及第二端，且具有相對的第三面及第四面。第一端透過第一鉸鏈與第一機體樞接。第二端透過第二鉸鏈與第二機體樞接。第三面朝向第一面並背對第二面。腳架透過第三鉸鏈樞接於第二機體的第二面。在第一模式下，連接機體與第一機體一同相對於第二機體展開至特定角度，第一機體貼合於第三面，且腳架相對於第二機體展開。在自第一模式轉換為第二模式下，第一機體相對於連接機體翻轉並貼合於第四面。","Y2024","main","Yes","智能家居系統","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"191","仁寶電腦工業","2024-11-18","TWI815506B","2022-06-16","2023-09-11",85,"模組化致冷裝置","一種模組化致冷裝置，用於對一電子裝置內的一散熱模組散熱。模組化致冷裝置包括一均溫模組以及至少一外接模組。均溫模組具有一殼體以及一均溫片。均溫片的一第一端配置於殼體中且均溫片的一第二端突伸在殼體外。至少一外接模組配置於均溫模組。均溫片的第二端適於接觸散熱模組的局部，且至少一外接模組適於交疊於均溫模組的殼體。","Y2024","main","Yes","散熱技術","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"192","仁寶電腦工業","2024-11-18","TWI812237B","2022-05-23","2023-08-11",43,"具有可撓螢幕的電子裝置","一種具有可撓螢幕的電子裝置，包括殼體、支撐組件、可撓螢幕以及閘門。支撐組件可移動地配置於殼體內，適於經由殼體的開口以相對於殼體移動。支撐組件包括相互連接的第一支撐板與第二支撐板。可撓螢幕具有相對的第一端與第二端，第一端連接於殼體，第二端連接於第一支撐板。閘門可移動地配置於殼體內，且適於遮蔽開口。閘門的底端適於抵靠可撓螢幕經過開口的一部分。在收合狀態時，可撓螢幕收於殼體內。從收合狀態至抽出狀態的轉換過程中，第一支撐板從開口抽出，以使經過閘門的可撓螢幕的一第一部分與第一支撐板保持貼合。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"193","仁寶電腦工業","2024-11-18","TWI822070B","2022-06-01","2023-11-11",30,"電子裝置","一種電子裝置，其包括底座機體、第一螢幕、第二螢幕及樞轉模組。第二螢幕具有第一側及相對於第一側的第二側，其中第一螢幕樞接於第二螢幕的第一側，且第二螢幕的第二側透過樞轉模組樞接於底座機體。當第一螢幕閉合於第二螢幕時，樞轉模組的限位機制被關閉。當第一螢幕相對於第二螢幕展開，且第二螢幕相對於底座機體展開至第一角度時，樞轉模組的限位機制被啟動，且第二螢幕被限制在第一角度至大於第一角度的第二角度之間相對於底座機體旋轉。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"194","仁寶電腦工業","2024-11-18","TWI831409B","2022-10-11","2024-02-01",94,"觸控面板及其製造方法","一種觸控面板，包括玻璃基板、導通層以及反射層。導通層設置於玻璃基板上。反射層至少部分設置於玻璃基板與導通層之間。導通層的反射率大於反射層的反射率，且反射層的反射率小於等於50%。另提供一種觸控面板的製造方法。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"195","仁寶電腦工業","2024-11-18","TWI817690B","2022-09-01","2023-10-01",9,"電子裝置","一種電子裝置，包括一第一機體、一第二機體、一樞軸模組、兩連動組件、一第一滑片以及一第二滑片。樞軸模組樞接第一機體及第二機體。兩連動組件分別位於第一機體及第二機體中。各連動組件具有一連桿、一滑塊以及滑片座。連桿可轉動地連接樞軸模組。滑塊可移動地連接連桿。滑片座可移動地連接滑塊。第一滑片固設於其中一滑片座。第二滑片固設於其中另一滑片座。當第一機體與第二機體相對閉闔時，第一滑片與第二滑片定位於一第一位置，且第一滑片與第二滑片分別進入第一機體與第二機體而形成一容納空間。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"196","仁寶電腦工業","2024-11-18","TWI831409B","2022-10-11","2024-02-01",94,"觸控面板及其製造方法","一種觸控面板，包括玻璃基板、導通層以及反射層。導通層設置於玻璃基板上。反射層至少部分設置於玻璃基板與導通層之間。導通層的反射率大於反射層的反射率，且反射層的反射率小於等於50%。另提供一種觸控面板的製造方法。","Y2024","main","Yes","半導體結構","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"197","仁寶電腦工業","2024-11-18","TWI837865B","2022-10-05","2024-04-01",5,"酒類產品庫存管理系統及方法","本發明提出一種酒類產品庫存管理系統及方法。在方法中，取得酒對應的酒體因素資訊，依據酒體因素資訊自多個酒體群組中選擇其中之一酒體群組，被選擇的酒體群組設定爲目標群組，且依據目標群組提供位置資訊。藉此，可提供方便且合理的庫存管理。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"198","仁寶電腦工業","2024-11-18","TWI831521B","2022-12-14","2024-02-01",57,"可攜式電子裝置及其控制方法","一種可攜式電子裝置，包括一第一機體、一第二機體、支撐架體以及一控制單元。第一機體具有一第一鏡頭及一第一感測器。第二機體樞接於第一機體且具有一第二鏡頭及一第二感測器。支撐架體樞接於第一機體。控制單元配置於第一機體且耦接第一鏡頭、第一感測器、第二鏡頭及第二感測器。在直立狀態下，支撐架體相對展開於第一機體並抵靠於一支撐平面，當第一感測器偵測第一機體相對支撐平面存在一第一角度時，控制單元啟動第一鏡頭。","Y2024","main","Yes","其他","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"199","仁寶電腦工業","2024-11-18","TWI822070B","2022-06-01","2023-11-11",30,"電子裝置","一種電子裝置，其包括底座機體、第一螢幕、第二螢幕及樞轉模組。第二螢幕具有第一側及相對於第一側的第二側，其中第一螢幕樞接於第二螢幕的第一側，且第二螢幕的第二側透過樞轉模組樞接於底座機體。當第一螢幕閉合於第二螢幕時，樞轉模組的限位機制被關閉。當第一螢幕相對於第二螢幕展開，且第二螢幕相對於底座機體展開至第一角度時，樞轉模組的限位機制被啟動，且第二螢幕被限制在第一角度至大於第一角度的第二角度之間相對於底座機體旋轉。","Y2024","main","Yes","智能家居系統","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
"200","仁寶電腦工業","2024-11-18","TWI817690B","2022-09-01","2023-10-01",9,"電子裝置","一種電子裝置，包括一第一機體、一第二機體、一樞軸模組、兩連動組件、一第一滑片以及一第二滑片。樞軸模組樞接第一機體及第二機體。兩連動組件分別位於第一機體及第二機體中。各連動組件具有一連桿、一滑塊以及滑片座。連桿可轉動地連接樞軸模組。滑塊可移動地連接連桿。滑片座可移動地連接滑塊。第一滑片固設於其中一滑片座。第二滑片固設於其中另一滑片座。當第一機體與第二機體相對閉闔時，第一滑片與第二滑片定位於一第一位置，且第一滑片與第二滑片分別進入第一機體與第二機體而形成一容納空間。","Y2024","main","Yes","自動化控制系統","2324","電腦及週邊","2024-11-15",1.16,-2.33,1,-2.94,8.97,28.2,33.6,27.9,35.1,37.5,31.6,0.21021,89.4
