資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202519021A,2024-02-21,半導體裝置及製造半導體裝置的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI897250B,2024-02-21,半導體裝置及製造半導體裝置的方法,82,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電腦視覺與影像處理,財團法人工業技術研究院,TWI909339B,2024-02-21,多感測器協調方法、處理裝置與資訊顯示系統,13,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,財團法人工業技術研究院,TW202534622A,2024-02-21,多感測器協調方法、處理裝置與資訊顯示系統,,,,,,,,,,,,
2026-02-01,main,生物辨識與數位身份,日商飛力凱網路,TW202441923A,2024-02-20,資訊處理裝置、資訊處理系統、資訊處理方法及程式,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202534692A,2024-02-19,解碼參數更新方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI886798B,2024-02-19,解碼參數更新方法、記憶體儲存裝置及記憶體控制電路單元,74,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TW202534676A,2024-02-19,記憶體儲存裝置及其操作方法,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,半導體結構與製程,華邦電子,TWI894818B,2024-02-19,半導體結構及其形成方法,30,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TWI897241B,2024-02-19,記憶體儲存裝置及其操作方法,88,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,半導體結構與製程,華邦電子,TW202535178A,2024-02-19,半導體結構及其形成方法,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202527695A,2024-02-16,積體電路裝置以及其形成的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI905662B,2024-02-16,積體電路裝置以及其形成的方法,15,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202439318A,2024-02-16,記憶體系統及控制方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202445583A,2024-02-16,半導體記憶裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202548766A,2024-02-16,控制器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI895988B,2024-02-16,記憶體系統及控制方法,37,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI891247B,2024-02-16,半導體記憶裝置,75,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商高通公司,TW202441456A,2024-02-16,消除快取,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,聯華電子,TW202535166A,2024-02-16,具有弧形側壁的MIM電容結構及其製作方法,,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,電機機械,ARM LIMITED,TW202435212A,2024-02-15,用於記憶體應用的時脈電路系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,友達光電,TW202535194A,2024-02-15,主動元件基板及其製造方法,,2409,2026-02-11,1.1,3.98,1,-10.08,-20.87,-482.9,16.15,14.6,
2026-02-01,main,生物辨識與數位身份,宏碁,TW202534628A,2024-02-15,電子裝置及其人臉登入方法,,2353,2026-02-11,1.2,39.83,1,0.97,6.69,-6.13,27.1,29.7,
2026-02-01,main,半導體結構與製程,聯華電子,TW202535184A,2024-02-15,半導體元件以及其形成方法,,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TW202533680A,2024-02-07,半導體結構及其製造方法,,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI892465B,2024-02-07,半導體裝置及其形成方法,28,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202525053A,2024-02-07,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,英屬開曼群島商海珀電子,TW202533708A,2024-02-07,高電子遷移率電晶體及其製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,英屬開曼群島商海珀電子,TWI884703B,2024-02-07,高電子遷移率電晶體及其製造方法,49,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202527694A,2024-02-06,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI891240B,2024-02-06,半導體裝置及其形成方法,40,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI881706B,2024-02-06,記憶體裝置、錯誤位元偵測電路及與其相關的錯誤位元偵測方法,19,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202533246A,2024-02-06,記憶體裝置、錯誤位元偵測電路及與其相關的錯誤位元偵測方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,無線通訊與網路,HUAWEI TECHNOLOGIES CO. LTD.,TW202437746A,2024-02-05,傳輸乙太網實體層信號的方法、裝置、電腦系統和網路系統,,,,,,,,,,,,
2026-02-01,main,電源管理,QUALCOMM INCORPORATED,TW202437735A,2024-02-05,使用統一遮罩邏輯的故障攻擊反制,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,友達光電,TW202533698A,2024-02-05,薄膜電晶體及其製造方法,,2409,2026-02-11,1.1,3.98,1,-10.08,-20.87,-482.9,16.15,14.6,
2026-02-01,main,半導體結構與製程,友達光電,TWI875464B,2024-02-05,薄膜電晶體及其製造方法,68,2409,2026-02-11,1.1,3.98,1,-10.08,-20.87,-482.9,16.15,14.6,
2026-02-01,main,電腦視覺與影像處理,宏達國際電子,TW202433406A,2024-02-05,電子裝置、參數校準方法以及非暫態電腦可讀取儲存媒體,,2498,2026-02-11,3.02,0.04,10,-7.43,-20.17,24.5,44.25,46.7,
2026-02-01,main,電腦視覺與影像處理,宏達國際電子,TWI883813B,2024-02-05,電子裝置、參數校準方法以及非暫態電腦可讀取儲存媒體,65,2498,2026-02-11,3.02,0.04,10,-7.43,-20.17,24.5,44.25,46.7,
2026-02-01,main,半導體結構與製程,新唐科技,TW202533682A,2024-02-05,半導體裝置及其形成方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,新唐科技,TWI883812B,2024-02-05,半導體裝置及其形成方法,43,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202437263A,2024-02-05,執行搜尋操作的記憶體裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI909326B,2024-02-05,執行搜尋操作的記憶體裝置,95,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,南亞科技,TW202519053A,2024-02-02,半導體元件及其製造方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TWI892449B,2024-02-02,半導體元件及其製造方法,7,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,群創光電,TW202533713A,2024-02-02,電子裝置,,3481,2026-02-11,1.25,18.63,2,4.23,-8.84,-23.3,21.95,21.5,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202525078A,2024-02-01,半導體裝置及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI893632B,2024-02-01,半導體裝置及其形成方法,79,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,邊緣運算,聯發科技,TW202518878A,2024-01-31,計算系統和資料傳輸系統,,2454,2026-02-11,0.29,-8.15,9,7.8,2.74,-7.03,1855,1325.6,
2026-02-01,main,邊緣運算,聯發科技,TWI866764B,2024-01-31,計算系統和資料傳輸系統,7,2454,2026-02-11,0.29,-8.15,9,7.8,2.74,-7.03,1855,1325.6,
2026-02-01,main,半導體結構與製程,新唐科技,TW202531901A,2024-01-30,半導體裝置及其形成方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,日商日立全球先端科技,TWI884694B,2024-01-30,半導體裝置之製造方法及電漿處理方法,72,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TW202445597A,2024-01-30,記憶體系統及其記憶體存取介面裝置與運作方法,,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,記憶體與儲存裝置,瑞昱半導體,TWI892438B,2024-01-30,記憶體系統及其記憶體存取介面裝置與運作方法,6,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI890288B,2024-01-25,半導體裝置及其製造方法,9,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202525041A,2024-01-25,半導體裝置及其製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI911635B,2024-01-25,半導體裝置及其製造方法,83,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI911636B,2024-01-25,半導體結構的形成方法及形成之電晶體,21,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI897214B,2024-01-25,堆疊裝置結構及其形成方法,7,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造 | 國立陽明交通大學,TWI883802B,2024-01-25,半導體裝置及其製造方法,24,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造 | 國立陽明交通大學,TW202515327A,2024-01-25,半導體裝置及其製造方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI885714B,2024-01-24,根據先前更新的字元線選擇並保護可能被攻擊的字元線的記憶體元件及相關方法,7,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TW202522482A,2024-01-24,根據先前更新的字元線選擇並保護可能被攻擊的字元線的記憶體元件的相關方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI892682B,2024-01-24,根據先前更新的字元線選擇並保護可能被攻擊的字元線的記憶體元件的相關方法,10,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TW202522481A,2024-01-24,根據先前更新的字元線選擇並保護可能被攻擊的字元線的記憶體元件及相關方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,新唐科技,TWI889164B,2024-01-24,半導體裝置及其形成方法,17,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,新唐科技,TW202531904A,2024-01-24,半導體裝置及其形成方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,新唐科技,TWI880604B,2024-01-24,半導體裝置及其形成方法,48,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,新唐科技,TW202531900A,2024-01-24,半導體裝置及其形成方法,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202433465A,2024-01-23,記憶體裝置及其操作方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商北京集創北方科技,TW202531729A,2024-01-23,UART傳輸介面、電子晶片、及資訊處理裝置,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商北京集創北方科技,TWI860938B,2024-01-23,UART傳輸介面、電子晶片、及資訊處理裝置,57,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI892422B,2024-01-22,半導體裝置及其形成方法,7,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,光學投影,大陸商萬有引力(寧波)電子科技,TW202531138A,2024-01-22,一種ＭＲ裝置、消除ＭＲ裝置圖像閃爍的方法及存儲介質,,,,,,,,,,,,
2026-02-01,main,光學投影,大陸商萬有引力(寧波)電子科技,TWI887970B,2024-01-22,一種ＭＲ裝置、消除ＭＲ裝置圖像閃爍的方法及存儲介質,73,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,宏達國際電子,TW202433414A,2024-01-19,面部追蹤系統和方法,,2498,2026-02-11,3.02,0.04,10,-7.43,-20.17,24.5,44.25,46.7,
2026-02-01,main,電腦視覺與影像處理,宏達國際電子,TWI879392B,2024-01-19,面部追蹤系統和方法,54,2498,2026-02-11,3.02,0.04,10,-7.43,-20.17,24.5,44.25,46.7,
2026-02-01,main,半導體結構與製程,新唐科技,TWI874110B,2024-01-19,基於氮化鎵的金屬絕緣層半導體增強型高電子遷移率電晶體之金屬間介電層平整方法以及使用其之氮化鎵的金屬絕緣層半導體增強型高電,20,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,新唐科技,TW202531881A,2024-01-19,基於氮化鎵的金屬絕緣層半導體增強型高電子遷移率電晶體之金屬間介電層平整方法以及使用其之氮化鎵的金屬絕緣層半導體增強型高電,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202525034A,2024-01-18,半導體裝置的製造方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202525040A,2024-01-18,半導體結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202523124A,2024-01-18,用以改善ＣＦＥＴ結構的閘介電品質的超臨界流體的自由基處理,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI891212B,2024-01-18,積體電路結構的製造方法,41,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,晶豪科技,TWI880596B,2024-01-18,可修復的半導體記憶體裝置,26,3006,2026-02-11,0.23,129.42,6,4.82,-16.57,-301.38,154,159.4,
2026-02-01,main,記憶體與儲存裝置,晶豪科技,TW202531222A,2024-01-18,可修復的半導體記憶體裝置,,3006,2026-02-11,0.23,129.42,6,4.82,-16.57,-301.38,154,159.4,
2026-02-01,main,半導體結構與製程,林俊言 | 彭士瑋 | 林威呈 | 曾健庭,TWI880594B,2024-01-18,半導體裝置、積體電路裝置及其製造方法,25,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI895931B,2024-01-15,半導體裝置結構及其形成方法,98,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TW202523134A,2024-01-15,半導體裝置結構及其形成方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,美商晟碟科技,TW202501487A,2024-01-15,用於具有不均勻抹除之非揮發性記憶體的經中止操作偵測,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,聯華電子,TW202531887A,2024-01-15,半導體元件及其製造方法,,2303,2026-02-11,0.76,5.33,7,-2.25,-13.73,-21.15,62.8,52.3,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TWI889139B,2024-01-12,半導體裝置及其形成方法,77,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,半導體結構與製程,力晶積成電子製造,TW202529559A,2024-01-12,半導體裝置及其形成方法,,6770,2026-02-11,0.2,26.27,9,1.63,-58.12,0.3,63.1,54.9,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202529118A,2024-01-12,資料儲存裝置、資料儲存媒體及資料刷新方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI897196B,2024-01-12,資料儲存裝置、資料儲存媒體及資料刷新方法,53,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商谷歌有限責任公司,TW202431256A,2024-01-12,減少揮發性記憶體之洩漏功率,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商谷歌有限責任公司,TWI899799B,2024-01-12,減少揮發性記憶體之洩漏功率,74,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商谷歌有限責任公司,TW202601651A,2024-01-12,減少揮發性記憶體之洩漏功率,,,,,,,,,,,,
2026-02-01,main,半導體設備,QUALCOMM INCORPORATED,TW202437193A,2024-01-11,基於圖塊的機器學習圖形處理,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,美商半導體元件工業有限責任公司,TW202523123A,2024-01-11,實現低成本嵌入式非揮發性記憶體的ＢＣＤ積體電路製造方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI905627B,2024-01-10,半導體裝置及其製造方法,62,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,新唐科技,TWI866738B,2024-01-10,用於處理記憶體壞塊之管理方法及記憶體系統,17,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
2026-02-01,main,記憶體與儲存裝置,新唐科技,TW202529117A,2024-01-10,用於處理記憶體壞塊之管理方法及記憶體系統,,4919,2026-02-11,0.34,0.52,2,-8.61,-12.62,-1527.1,60.3,64,
