"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"189","鴻海精密工業","TWI805020B","2021-10-08","2023-06-11",96,"半導體結構的製作方法","一種半導體結構的製作方法包括以下操作。形成堆疊結構於基板上，堆疊結構包括交替堆疊的複數個半導體層和複數個犧牲層，其中這些犧牲層含有鍺，這些犧牲層的鍺濃度由下往上遞減。形成虛擬閘極結構於堆疊結構上。形成間隙壁於虛擬閘極結構的兩側。移除虛擬閘極結構，從而形成開口。從開口移除這些犧牲層。形成閘極結構，覆蓋這些半導體層。在另一製作方法中，堆疊結構包括交替堆疊的複數個半導體層和複數個犧牲層，其中這些半導體層的厚度由下往上遞增，或是這些犧牲層的厚度由下往上遞增。","Y2024","main","Yes","半導體結構","2317","其他電子業","2024-10-30",0.73,10.94,1,18.86,19.06,44.23,150,134.6,197.8,211.5,153.4
"190","中國大陸商長鑫存儲技術","TWI839746B","2022-06-02","2024-04-21",95,"半導體器件及其製備方法與應用","本公開實施例涉及半導體技術領域，具體公開了一種半導體器件及其製備方法與應用。其中，所述半導體器件，包括：基底；半導體材料層，半導體材料層位於基底上，且覆蓋部分基底；閘極，閘極位於半導體材料層和未被半導體材料層覆蓋的基底上；其中，沿閘極的延伸方向，半導體材料層的寬度小於基底的寬度，且半導體材料層與基底的材料的載子遷移率不同。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","力晶積成電子製造","TWI842078B","2022-09-02","2024-05-11",95,"高電子遷移率電晶體元件及其製造方法","一種高電子遷移率電晶體元件，包括通道層、第一阻障層與P型氮化鎵層。第一阻障層設置在通道層上。P型氮化鎵層設置在第一阻障層上。位在P型氮化鎵層的正下方的第一阻障層的第一厚度大於位在P型氮化鎵層的兩側的第一阻障層的第二厚度。","Y2024","main","Yes","半導體結構","6770","半導體","2024-10-30",0.89,11.42,4,1.04,-68.33,-3261.64,22.9,28.7,19.7,18,24.6
"192","南亞科技","TWI841057B","2022-11-17","2024-05-01",95,"半導體元件的製備方法","本揭露提供一種半導體元件的製備方法。首先，一第一隔離層形成在一基底上，以及具有一開口的一第二隔離層形成在該第一隔離層上。一導電線結構形成在該第二隔離層的該開口中，藉此形成一接觸通孔在該第二隔離層與該導電線結構之間。一電漿氧化物層共形地形成在該導電線結構、該第一隔離層以及該接觸通孔上。一氮化物罩蓋層形成在該電漿氧化物層上以填充該接觸通孔。然後，多個氮離子引入到該氮化物罩蓋層圍繞該導電線結構的一表面中。執行一回蝕製程以移除該氮化物罩蓋層的一部分，藉此形成一重填接觸通孔在該第一隔離層與該導電線結構之間。","Y2024","main","Yes","蝕刻技術","2408","半導體","2024-10-30",1.19,-5.12,7,41.18,136.4,27.17,55.2,60.1,44.3,42.3,55
"193","南韓商三星電子","TWI831371B","2022-09-13","2024-02-01",95,"製造半導體裝置的方法","一種製造半導體裝置的方法包括：製備包括胞元區及切割道區的基板；在所述基板的胞元區中形成電路區塊，基板包括第一表面及第二表面；在基板的第一表面上形成偏壓接墊，使得偏壓接墊位於基板的切割道區中；將氘交換結構接合至基板的第二表面；使用電漿處理將氘植入至氘交換結構中；以及對偏壓接墊施加第一電壓，使得氘經由基板的第二表面自氘交換結構擴散至基板中。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","南韓商三星電子","TWI843107B","2022-05-24","2024-05-21",95,"發射器電路及其操作方法","本發明提供一種接收並聯信號且回應於並聯信號而輸出串聯信號的發射器電路，所述發射器電路可包含：時脈產生器，產生具有不同各別相位的第一時脈信號；多工器，包含選擇電路，所述選擇電路分別經組態以回應於第一時脈信號中的至少兩者而將並聯信號中的至少兩者選擇性地提供至輸出節點；以及輸出驅動器，藉由放大輸出節點處的信號而產生串聯信號。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","南韓商三星電子","TWI843437B","2023-02-10","2024-05-21",95,"半導體裝置","本發明提供一種半導體裝置。所述半導體裝置包括：下部結構；下部電極，位於下部結構上；介電層，位於下部電極上；以及上部電極，位於介電層上，其中下部電極包括彎曲減少層、以及位於彎曲減少層與介電層之間的介電常數增加層，介電常數增加層被配置成增加介電層的介電常數，並且彎曲減少層的彈性模數大於介電常數增加層的彈性模數。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","友達光電","TWI812323B","2022-07-04","2023-08-11",95,"感光元件基板及其製造方法","一種感光元件基板及其製造方法。感光元件基板的製造方法包括以下步驟。提供載板，形成第一樹脂層於載板之上，形成第一阻障層於第一樹脂層上。然後，形成金屬層於第一阻障層上，金屬層的厚度在130 Å至4000 Å之間。形成第二樹脂層於金屬層上，形成第二阻障層於第二樹脂層上。形成電子元件層於第二阻障層上，電子元件層包括薄膜電晶體以及感光二極體。","Y2024","main","Yes","半導體封裝技術","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"197","友達光電","TWI818778B","2022-10-25","2023-10-11",95,"微發光二極體顯示裝置","一種微發光二極體顯示裝置包含基材、第一平坦層、第一發光元件以及第二平坦層。第一平坦層位於基材上，具有第一開口。第一開口具有第一開口內壁。第一發光元件位於基材上且位於第一開口中。第一發光元件與第一開口內壁相互分離。第二平坦層位於基材上且位於第一平坦層與第一發光元件之間。第二平坦層接觸於第一發光元件。","Y2024","main","Yes","顯示技術","2409","光電業","2024-10-30",1.16,5.3,1,17.38,319.42,102.42,16.9,16.5,16.9,16.6,16.7
"198","台灣積體電路製造","TWI767823B","2021-08-20","2022-06-11",95,"半導體裝置及半導體裝置製造方法","本揭露實施例呈現一種運用蓋以限制退火期間的熱膨脹之半導體裝置及製造方法。在一些實施例中，蓋被放置於且附接至密封劑上，且在一些實施例中，蓋被放置於且附接至第一半導體晶粒上方。如此，當施加熱且密封劑試圖膨脹時，蓋將作用以限制膨脹，減少可能會累積在密封劑內的壓力。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"199","台灣積體電路製造","TWI798983B","2021-12-07","2023-04-11",95,"積體晶片及其形成方法","在一些實施例中，本揭露係關於積體晶片(IC)，包括基板、設置於基板上方的懸浮閘電極、設置於懸浮閘電極上方的接觸蝕刻終止層(CESL)結構、將懸浮閘電極與CESL結構分離的絕緣堆疊，絕緣堆疊包括設置於懸浮閘電極上方的第一阻劑保護層、設置於第一阻劑保護層上方的第二阻劑保護層、及將第一阻劑保護層與第二阻劑保護層分離的絕緣層。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"200","台灣積體電路製造","TWI799936B","2021-08-05","2023-04-21",95,"半導體裝置及形成半導體裝置之方法","本揭露提供一種半導體裝置及形成半導體裝置之方法。形成半導體裝置之方法包括數個步驟如下。在基板上方形成一第一閘電極。在第一閘電極上方形成第一閘極介電層。在第一閘極介電層上方沉積半導體層。在第一閘極介電層及半導體層上方形成源極/汲極區，源極/汲極區與半導體層的末端重疊。在半導體層及源極/汲極區上方形成第二閘極介電層。在第二閘極介電層上方形成第二閘電極。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"201","台灣積體電路製造","TWI813200B","2022-03-11","2023-08-21",95,"積體電路結構及其形成方法","一種積體電路結構的形成方法包含：在半導體區上方形成虛擬閘極堆疊；在虛擬閘極堆疊的一側上形成源極/汲極區；移除虛擬閘極堆疊以形成溝槽；沉積延伸至溝槽中的閘極介電層；在閘極介電層上方沉積含金屬層；及在含金屬層上沉積含矽層。含金屬層及含矽層組合作為功函數層。執行平坦化製程以移除含矽層、含金屬層及閘極介電層的多餘部分，其中含矽層、含金屬層及閘極介電層的剩餘部分形成閘極堆疊。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"202","台灣積體電路製造","TWI814351B","2022-04-20","2023-09-01",95,"基於混合單元的元件、佈局和方法","本發明實施例係關於一種積體電路(IC)元件，包含：第一多個主動區域，其在第一方向上延伸並在與第一方向垂直的第二方向上具有第一間距；以及第二多個主動區域，其在第一方向上延伸，在第一方向上從第一多個主動區域偏移，且在第二方向上具有第二間距。第二間距與第一間距的比率為3:2。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"203","台灣積體電路製造","TWI830115B","2022-01-07","2024-01-21",95,"封裝結構及其製造方法","一種封裝結構包括第一/第二/第三封裝組件、上覆於第一封裝組件並相對於第二封裝組件的熱介面材料結構、設置在第三封裝組件上並藉由熱介面材料結構與第一封裝組件熱耦合的散熱元件。第一封裝組件包括多個半導體晶粒和包封半導體晶粒的絕緣包封體，第二封裝組件插設於第一和第三封裝組件之間，並且半導體晶粒與第三封裝組件藉由第二封裝組件電性耦合。熱介面材料結構包括介電擋壩及包括導電材料的多個導熱構件，導熱構件設置在被介電擋壩所圍住的區域內並上覆於半導體晶粒。另提供封裝結構的製造方法。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"204","台灣積體電路製造","TWI830217B","2022-04-29","2024-01-21",95,"半導體元件及其製造方法","一種製造半導體元件的方法被提供。此方法包含：提供具有第一區域以及第二區域的基材；形成多個溝槽在基材的第一區域中；形成多層堆疊在基材上方並且在溝槽中；以及圖案化多層堆疊以及基材以在第一區域中的多個第一鰭片上方形成多個第一奈米結構並且在第二區域中的多個第二鰭片上方形成多個第二奈米結構，其中多層堆疊包含第一半導體層的至少一者以及第二半導體層中的至少一者交替地堆疊，並且多個溝槽位於相應的第一鰭片的對應者中。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"205","台灣積體電路製造","TWI831110B","2022-01-07","2024-02-01",95,"半導體裝置及其製造方法","在一個實施例中，一種半導體裝置包括：一第一奈米結構位於一基底的上方，此第一奈米結構包括一通道區和一第一輕摻雜源極/汲極區，此第一輕摻雜源極/汲極區與此通道區相鄰；一第一磊晶源極/汲極區係圍繞前述第一輕摻雜源極/汲極區的四個側面；一層間介電層，位於前述第一磊晶源極/汲極區的上方；一源極/汲極接觸件係延伸貫穿前述層間介電層，此源極/汲極接觸件係圍繞前述第一磊晶源極/汲極區的四個側面；以及一閘極堆疊，鄰近前述源極/汲極接觸件以及第一磊晶源極/汲極區，此閘極堆疊係圍繞前述通道區的四個側面。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
